Date,Sampler,Plot ID Number,6-Letter Code,Species_Name,% Cover,Cover Class (1-7),# of Woody Seedlings ,Total Moss (1-7),Total Logs (1-7),Total Rocks (1-7),Total Bare Soil (1-7),Notes,Sample (Y/N)
5/2/18,"JLL, PB",BB116,ACESAU,Acer saccharum,1,2,0,0,0,0,0,,
5/3/18,"BS, WO",BB118,FLOPRO,Floerkea proserpinacoides,5,4,0,0,0,0,7,,
5/3/18,"BS, WO",BB118,HYDVIR,Hydrophyllum virginianum,30,4,0,0,0,0,0,,
5/3/18,"BS, WO",BB118,RANHIS,Ranunculus hispidus,1,3,0,0,0,0,0,,
5/3/18,"WS, JLL",BB121,HYDAPP,Hydrophyllum appendiculatum ,4,2,0,0,3,0,6,greater water leaf,
5/3/18,"WS, JLL",BB121,DICCUC,Dicentra cucullaria,5,3,0,0,0,0,0,,
5/3/18,"WS, JLL",BB121,ASACAN,Asarum canadense,20,3,0,0,0,0,0,,
5/3/18,"WS, JLL",BB121,Impatiens sp.,Impatiens sp.,15,3,0,0,0,0,0,,
5/3/18,"WS, JLL",BB121,CLEVIR,Clematis virginiana,15,3,0,0,0,0,0,,
5/3/18,"WS, JLL",BB121,GALAPA,Galium aparine,5,3,0,0,0,0,0,,
5/3/18,"WS, JLL",BB121,CARCON,Cardamine concatenata,3,2,0,0,0,0,0,,
5/3/18,"WS, JLL",BB121,Carex sp.,Carex sp. #1,3,2,0,0,0,0,0,narrow leaf - CXWOOD?,
5/3/18,"WS, JLL",BB121,Carex sp.,Carex sp. #2,2,2,0,0,0,0,0,broader leaf,
5/3/18,"WS, JLL",BB121,FLOPRO,Floerkea proserpinacoides,2,2,0,0,0,0,0,,
5/3/18,"WS, JLL",BB121,ALLPET,Alliaria petiolata,2,2,0,0,0,0,0,,
5/3/18,"WS, JLL",BB121,Ribes sp.,Ribes sp.,1,2,0,0,0,0,0,,
5/3/18,"WS, JLL",BB121,OXASTR,Oxalis stricta,1,2,0,0,0,0,0,,
5/3/18,"WS, JLL",BB121,ACESAU,Acer saccharum,2,2,1,0,0,0,0,,
5/9/18,"BS, SL",BB140,ACESAU,Acer saccharum,1,2,0,0,0,0,0,,
5/9/18,"BS, SL",BB140,Ranunculus sp.,Ranunculus sp.,1,2,0,0,0,0,0,,
5/10/18,"BS, SL",BB140,RANFIC,Ranunculus ficaria,,,,,,,,,
5/9/18,"BS, SML",BB141,TAROFF,Taraxacum officinale,8,3,0,0,0,3,6,,
5/9/18,"BS, SML",BB141,GEUCAN,Geum canadense,20,3,0,0,0,0,0,,
5/9/18,"BS, SML",BB141,TORJAP,Torilis japonica,6,3,0,0,0,0,0,,
5/9/18,"BS, SML",BB141,ARCMIN,Arctium minus,4,2,0,0,0,0,0,,
5/9/18,"BS, SML",BB141,FRAVIR,Fragaria virginiana,2,2,0,0,0,0,0,,
5/9/18,"BS, SML",BB141,Unk. forb,Unk. Forb,2,2,0,0,0,0,0,,
5/9/18,"BS, SL",BB141,LONMAA,Lonicera maackii,12,3,3,0,0,0,0,,
5/9/18,"BS, SL",BB141,AMBTRI,Ambrosia trifida,1,2,0,0,0,0,0,,
5/9/18,"BS, SL",BB141,ROSMUL,Rosa multiflora,3,2,0,0,0,0,0,,
5/9/18,"BS, SL",BB141,PARQUI,Parthenocissus quinquefolia,1,2,0,0,0,0,0,,
5/9/18,"BS, SL",BB141,ALLPET,Alliaria petiolata,2,2,0,0,0,0,0,,
5/9/18,"BS, SL",BB141,DAUCAR,Daucus carota,1,2,0,0,0,0,0,,
5/9/18,"BS, SL",BB141,Oxalis sp.,Oxalis sp.,1,2,0,0,0,0,0,,
5/9/18,"BS, SL",BB141,SOLCAN,Solidago canadensis,1,2,0,0,0,0,0,,
5/9/18,"BS, SML",BB144,CIRLUC,Circaea lutetiana ,8,3,0,0,0,0,0,,
5/9/18,"BS, SML",BB144,PARQUI,Parthenocissus quinquefolia,4,2,0,0,0,0,0,,
5/9/18,"BS, SML",BB144,RHACAT,Rhamnus cathartica,1,2,0,0,0,0,0,,
5/9/18,"BS, SML",BB144,Unk. Vine,Unk. Vine,2,2,0,0,0,0,0,Solanum dulcamara,
5/8/18,"MO, PB",BB84,ERYALB,Erythronium albidum,15,3,0,0,5,0,3,,
5/8/18,"MO, PB",BB84,SMIRAC,Smilacina racemosa,5,3,0,0,0,0,0,,
5/8/18,"MO, PB",BB84,EUPRUG,Eupatorium rugosum,2,2,0,0,0,0,0,,
5/8/18,"MO, PB",BB84,Impatiens sp.,Impatiens sp.,3,2,0,0,0,0,0,,
5/8/18,"MO, PB",BB84,CIRLUC,Circaea lutetiana,3,2,0,0,0,0,0,,
5/8/18,"MO, PB",BB84,CLAVIR,Claytonia virginica,2,2,0,0,0,0,0,,
5/8/18,"MO, PB",BB84,PARQUI,Parthenocissus quinquefolia,3,2,0,0,0,0,0,,
5/8/18,"MO, PB",BB84,ANETHA,Anemonella thalictroides,1,2,0,0,0,0,0,,
5/7/18,"PB, SZ",BB92,ALLPET,Alliaria petiolata,3,2,0,0,0,0,5,,
5/7/18,"PB, SZ",BB92,CIRLUC,Circaea lutetiana ,7,3,0,0,0,0,0,,
5/7/18,"PB, SZ",BB92,SOLULM,Solidago ulmifolia,3,2,0,0,0,0,0,,
5/7/18,"PB, SZ",BB92,ERYALB,Erythronium albidum,7,3,0,0,0,0,0,,
5/7/18,"PB, SZ",BB92,ASTLAT,Aster lateriflorus,3,2,0,0,0,0,0,,
5/7/18,"PB, SZ",BB92,CLAVIR,Claytonia virginica,3,2,0,0,0,0,0,,
5/7/18,"PB, SZ",BB92,Impatiens sp.,Impatiens sp.,2,2,0,0,0,0,0,,
5/7/18,"PB, SZ",BB92,GALAPA,Galium aparine,2,2,0,0,0,0,0,,
5/7/18,"PB, SZ",BB92,EUPRUG,Eupatorium rugosum,2,2,0,0,0,0,0,,
5/7/18,"PB, SZ",BB92,OSTVIR,Ostrya virginiana,1,2,0,0,0,0,0,,
5/7/18,"PB, SZ",BB92,POTSIS,Potentilla simplex,3,2,0,0,0,0,0,,
5/7/18,"PB, SZ",BB92,Carex sp.,Carex sp.,3,2,0,0,0,0,0,,
5/7/18,"PB, SZ",BB92,POLVIR,Polygonum virginianum,2,2,0,0,0,0,0,,
5/7/18,"PB, SZ",BB92,GERMAC,Geranium maculatum,2,2,0,0,0,0,0,,
5/7/18,"PB, SZ",BB92,ARITRI,Arisaema triphyllum,1,2,0,0,0,0,0,,
5/10/18,"JLL, WS",C105,HELGRO,Helianthus grosseserratus,35,4,0,0,0,0,5,,
5/10/18,"JLL, WS",C105,DAUCAR,Daucus carota,4,2,0,0,0,0,0,,
5/10/18,"JLL, WS",C105,SOLALT,Solidago altissima,15,3,0,0,0,0,0,,
5/10/18,"JLL, WS",C105,Agrimonia sp.,Agrimonia sp.,1,2,0,0,0,0,0,,
5/10/18,"JLL, WS",C105,Cirsium sp.,Cirsium sp.,1,2,0,0,0,0,0,,
5/10/18,"JLL, WS",C105,ACHMIL,Achillea millefolium,1,2,0,0,0,0,0,,
5/10/18,"JLL, WS",C105,BARVUL,Barbarea vulgaris,1,2,0,0,0,0,0,,
5/10/18,"JLL, WS",C105,Unidentified grass,Unidentified grass,20,3,0,0,0,0,0,bright green lvs./clumps thin,
5/10/18,"JLL, WS",C105,GALAPA,Galium aparine,1,2,0,0,0,0,0,,
5/10/18,"JLL, WS",C111,Helianthus sp.,Helianthus sp.,60,5,0,0,3,0,6,decapetalus/hirsutis?,
5/10/18,"JLL, WS",C111,SMIRAC,Smilacina racemosa,2,2,0,0,0,0,0,,
5/1/18,"WO, SZ",C120,LONMAA,Lonicera maackii,10,3,0,0,3,0,5,,
5/1/18,"WO, SZ",C120,ERYALB,Erythronium albidum,10,3,0,0,0,0,0,,
5/1/18,"WO, SZ",C120,ROSMUL,Rosa multiflora,2,2,0,0,0,0,0,,
5/1/18,"WO, SZ",C120,OZMCLA,Osmorhiza claytoniana,1,2,0,0,0,0,0,,
5/1/18,"WO, SZ",C120,Impatiens sp.,Impatiens sp.,2,2,0,0,0,0,0,,
5/1/18,"WO, SZ",C120,RHACAT,Rhamnus cathartica,4,2,0,0,0,0,0,,
5/1/18,"WO, SZ",C120,AMBTRI ,Ambrosia trifida  ,2,2,0,0,0,0,0,,
5/1/18,"WO, SZ",C123,SOLULM,Solidago ulmifolia,4,2,0,0,3,0,5,,
5/1/18,"WO, SZ",C123,SYMSHO,Symphyotrichum shortii,2,2,0,0,0,0,0,,
5/1/18,"WO, SZ",C123,ERYALB,Erythronium albidum,6,3,0,0,0,0,0,,
5/1/18,"WO, SZ",C123,GALTRT,Galium triflorum   ,2,2,0,0,0,0,0,,
5/1/18,"WO, SZ",C123,CARCON,Cardamine concatenata,2,2,0,0,0,0,0,,
5/1/18,"WO, SZ",C123,GEUCAN,Geum canadense,6,3,0,0,0,0,0,,
5/1/18,"WO, SZ",C123,CLAVIR,Claytonia virginica,4,2,0,0,0,0,0,,
5/1/18,"WO, SZ",C123,POLREP,Polemonium reptans,4,2,0,0,0,0,0,,
5/1/18,"WO, SZ",C123,RUBALL,Rubus allegheniensis,5,3,0,0,0,0,0,,
5/1/18,"WO, SZ",C123,HACVIR,Hackelia virginiana,2,2,0,0,0,0,0,,
5/1/18,"WO, SZ",C123,ULMAME,Ulmus americana,2,2,1,0,0,0,0,,
5/1/18,"WO, SZ",C125,SYMDRU,Symphyotrichum drummondii,10,3,0,0,0,0,5,,
5/1/18,"WO, SZ",C125,Carex sp.,Carex sp.,20,3,0,0,0,0,0,,
5/1/18,"WO, SZ",C125,GERMAC,Geranium maculatum,5,3,0,0,0,0,0,,
5/1/18,"WO, SZ",C125,CARCON,Cardamine concatenata,7,3,0,0,0,0,0,,
5/1/18,"WO, SZ",C125,ERYALB,Erythronium albidum,4,2,0,0,0,0,0,,
5/1/18,"WO, SZ",C125,HYDVIR,Hydrophyllum virginianum,3,2,0,0,0,0,0,,
5/1/18,"WO, SZ",C125,ALLCAN,Allium canadense,5,3,0,0,0,0,0,,
5/1/18,"WO, SZ",C125,POTSIS,Potentilla simplex,2,2,0,0,0,0,0,,
5/1/18,"WO, SZ",C125,RUBALL,Rubus allegheniensis,3,2,0,0,0,0,0,,
5/1/18,"WO, SZ",C125,TOXRAD,Toxicodendron radicans,2,2,0,0,0,0,0,,
5/1/18,"WO, SZ",C125,HACVIR,Hackelia virginiana,2,2,0,0,0,0,0,,
5/1/18,"WO, SZ",C125,Impatiens sp.,Impatiens sp.,2,2,0,0,0,0,0,,
5/1/18,"WO, SZ",C127,CARCON,Cardamine concatenata,10,3,0,0,0,0,5,,
5/1/18,"WO, SZ",C127,GEUCAN,Geum canadense,5,3,0,0,0,0,0,,
5/1/18,"WO, SZ",C127,ERYALB,Erythronium albidum,4,2,0,0,0,0,0,,
5/1/18,"WO, SZ",C127,TRIREC,Trillium recurvatum,15,3,0,0,0,0,0,,
5/1/18,"WO, SZ",C127,ALLCAN,Allium canadense,2,2,0,0,0,0,0,,
5/1/18,"WO, SZ",C127,SANGRE,Sanicula gregaria,2,2,0,0,0,0,0,,
5/1/18,"WO, SZ",C127,Impatiens sp.,Impatiens sp.,2,2,0,0,0,0,0,,
5/1/18,"WO, SZ",C127,CIRLUC,Circaea lutetiana ,2,2,0,0,0,0,0,,
5/1/18,"WO, SZ",C127,SOLALT,Solidago altissima,2,2,0,0,0,0,0,,
5/1/18,"WO, SZ",C127,POLREP,Polemonium reptans,2,3,0,0,0,0,0,,
5/4/18,"JLL, PB",CC109,Composite,Composite,6,3,0,0,0,0,0,hairy  ,
5/4/18,"JLL, PB",CC109,SYMDRU,Symphyotrichum drummondii,3,2,0,0,0,0,0,,
5/4/18,"JLL, PB",CC109,HYSHYS,Elymus hystrix,1,2,0,0,0,0,0,,
5/4/18,"JLL, PB",CC109,GALTRF,Galium triflorum,1,2,0,0,0,0,0,,
5/4/18,"JLL, PB",CC109,CIRLUC,Circaea lutetiana ,1,2,0,0,0,0,0,,
5/4/18,"JLL, PB",CC109,FRAVIR,Fragaria virginiana,1,2,0,0,0,0,0,,
5/4/18,"JLL, PB",CC109,SMIRAC,Smilacina racemosa,1,2,0,0,2,0,6,,
5/4/18,"JLL, PB",CC109,Cerastrium sp.,Cerastrium sp.,1,2,0,0,0,0,0,chickweed?,
5/4/18,"JLL, PB",CC109,Rubus sp.,Rubus sp.,1,2,0,0,0,0,0,small resprout,
5/4/18,"JLL, PB",CC110,RANHIS,Ranunculus hispidus,8,3,0,2,0,0,6,,
5/4/18,"JLL, PB",CC110,FRAVIR,Fragaria virginiana,2,2,0,0,0,0,0,,
5/4/18,"JLL, PB",CC110,GEUCAN,Geum canadense,1,2,0,0,0,0,0,,
5/4/18,"JLL, PB",CC110,SYMDRU,Symphyotrichum drummondii,1,2,0,0,0,0,0,,
5/4/18,"JLL, PB",CC110,EUPRUG,Eupatorium rugosum,1,2,0,0,0,0,0,,
5/4/18,"JLL, PB",CC110,SMIRAC,Smilacina racemosa,1,2,0,0,0,0,0,,
5/4/18,"JLL, PB",CC110,FRAVIR,Fragaria virginiana,1,2,0,0,0,0,0,,
5/4/18,"JLL, PB",CC110,CLAVIR,Claytonia virginica,1,2,0,0,0,0,0,,
5/4/18,"JLL, PB",CC110,GALTRF,Galium triflorum,1,2,0,0,0,0,0,,
5/4/18,"JLL, PB",CC110,HYSHYS,Elymus hystrix,1,2,0,0,0,0,0,,
5/4/18,"JLL, PB",CC110,Composite  ,Composite  ,5,3,0,0,0,0,0,hairy aster,
5/4/18,"JLL, PB",CC110,LONTAT,Lonicera tatarica,1,2,0,0,0,0,0,,
5/4/18,"JLL, PB",CC110,RHACAT,Rhamnus cathartica,1,2,0,0,0,0,0,,
5/4/18,"JLL, PB",CC110,Lactuca sp.,Lactuca sp.,1,2,0,0,0,0,0,,
5/4/18,"JLL, PB",CC110,POTSIS,Potentilla simplex,1,2,0,0,0,0,0,,
5/4/18,"JLL, PB",CC110,GALCIR,Galium circaezans,1,2,0,0,0,0,0,,
5/4/18,"JLL, PB",CC110,CIRLUC,Circaea lutetiana ,1,2,0,0,0,0,0,,
5/4/18,"JLL, PB",CC110,SYMDRU,Symphyotrichum drummondii,5,3,0,0,0,0,0,,
5/4/18,"BS, WO",CC123,ERYALB,Erythronium albidum,20,3,0,0,0,0,5,,
5/4/18,"BS, WO",CC123,FLOPRO,Floerkea proserpinacoides,25,4,0,0,0,0,0,,
5/4/18,"BS, WO",CC123,CLAVIR,Claytonia virginica,15,3,0,0,0,0,0,,
5/4/18,"BS, WO",CC123,Carex sp.,Carex sp.,6,3,0,0,0,0,0,,
5/4/18,"BS, WO",CC123,Impatiens sp.,Impatiens sp.,2,2,0,0,0,0,0,,
5/4/18,"BS, WO",CC123,ALLPET,Alliaria petiolata,35,4,0,0,0,0,0,,
5/4/18,"BS, WO",CC123,CIRLUC,Circaea lutetiana ,3,2,0,0,0,0,0,,
5/4/18,"BS, WO",CC123,ACESA ,Acer saccharum ,4,2,0,0,0,0,0,,
5/9/18,"JLL, WS",CC132,ALLPET,Alliaria petiolata,10,3,0,0,0,0,0,,
5/10/18,"BS, SL",CC138,Impatiens sp.,Impatiens sp.,2,2,0,0,3,0,6,,
5/10/18,"BS, SL",CC138,BIDFRO,Bidens frondosa,2,2,0,0,0,0,0,,
5/10/18,"BS, SL",CC138,RANFIC,Ranunculus ficaria,4,2,0,0,0,0,0,,
5/10/18,"BS, SL",CC138,TOXRAD,Toxicondendron radicans,2,2,0,0,0,0,0,,
5/10/18,"BS, SL",CC138,Convovulus sp.,Convovulus sp.,1,2,0,0,0,0,0,,
5/10/18,"BS, SL",CC138,Solidago. Sp.,Solidago. Sp.,4,2,0,0,0,0,0,,
5/10/18,"BS, SL",CC138,POACOM,Poa compressa,2,2,0,0,0,0,0,,
5/10/18,"BS, SL",CC138,TAROFF,Taraxacum officinale,1,2,0,0,0,0,0,,
5/10/18,"BS, SL",CC138,Polygonum. Sp.,Polygonum. Sp.,1,2,0,0,0,0,0,,
5/9/18,"BS, SML",CC144,CIRLUC,Circaea lutetiana ,1,2,0,0,0,0,7,,
5/9/18,"BS, SML",CC144,PARQUI,Parthenocissus quinquefolia,4,2,0,0,0,0,0,,
5/9/18,"BS, SML",CC144,ALLPET,Alliaria petiolata,1,2,0,0,0,0,0,,
5/8/18,"MO, PB",CC86,GALTRI,Galium triflorum ,3,2,0,0,0,0,4,,
5/8/18,"MO, PB",CC86,GEUCAN,Geum canadense,20,3,0,0,0,0,0,,
5/8/18,"MO, PB",CC86,SOLALT,Solidago altissima,5,3,0,0,0,0,0,,
5/8/18,"MO, PB",CC86,EUPRUG,Eupatorium rugosum,5,3,0,0,0,0,0,,
5/8/18,"MO, PB",CC86,HACVIR,Hackelia virginiana,2,2,0,0,0,0,0,,
5/8/18,"MO, PB",CC86,CLAVIR,Claytonia virginica,1,2,0,0,0,0,0,,
5/8/18,"MO, PB",CC86,CIRLUC,Circaea lutetiana,3,2,0,0,0,0,0,,
5/8/18,"MO, PB",CC86,PTETRT,Ptelea trifoliata ,3,2,0,0,0,0,0,,
5/8/18,"MO, PB",CC86,Osmorhiza sp.,Osmorhiza sp.,1,2,0,0,0,0,0,,
5/8/18,"MO, PB",CC86,SOLULM,Solidago ulmifolia,3,2,0,0,0,0,0,,
5/8/18,"MO, PB",CC86,OSTVIR,Ostrya virginiana,0,1,0,0,0,0,0,seedling,
5/7/18,"PB, SZ",CC96,ERYALB,Erythronium albidum,65,5,0,0,0,0,3,,
5/7/18,"PB, SZ",CC96,Impatiens sp.,Impatiens sp.,7,3,0,0,0,0,0,,
5/7/18,"PB, SZ",CC96,PHLDIV,Phlox divaricata,5,3,0,0,0,0,0,,
5/7/18,"PB, SZ",CC96,EUPRUG,Eupatorium rugosum,2,2,0,0,0,0,0,,
5/7/18,"PB, SZ",CC96,Osmorhiza sp.,Osmorhiza sp.,3,2,0,0,0,0,0,,
5/7/18,"PB, SZ",CC96,CIRLUC,Circaea lutetiana ,10,3,0,0,0,0,0,,
5/7/18,"PB, SZ",CC96,Viola sp.,Viola sp.,2,2,0,0,0,0,0,,
5/7/18,"PB, SZ",CC96,CLAVIR,Claytonia virginica,3,2,0,0,0,0,0,,
5/7/18,"PB, SZ",CC96,ARITRI,Arisaema triphyllum,2,2,0,0,0,0,0,,
5/7/18,"PB, SZ",CC96,HACVIR,Hackelia virginiana,2,2,0,0,0,0,0,,
5/7/18,"PB, SZ",CC96,POLBIF,POLBIF,2,2,0,0,0,0,0,,
5/7/18,"PB, SZ",CC96,TRIREC,Trillium recurvatum,2,2,0,0,0,0,0,,
5/7/18,"PB, SZ",CC97,CLAVIR,Claytonia virginica,3,2,0,0,3,0,7,,
5/7/18,"PB, SZ",CC97,ERYALB,Erythronium albidum,1,2,0,0,0,0,0,,
5/7/18,"PB, SZ",CC97,ARITRI,Arisaema triphyllum,1,2,0,0,0,0,0,,
5/7/18,"PB, SZ",CC97,ALLPET,Alliaria petiolata,1,2,0,0,0,0,0,,
5/7/18,"PB, SZ",CC97,Osmorhiza sp.,Osmorhiza sp.,1,2,0,0,0,0,0,,
5/7/18,"PB, SZ",CC97,SMIRAC,Smilacina racemosa,1,2,0,0,0,0,0,,
5/7/18,"PB, SZ",CC99,EUPRUG,Eupatorium rugosum,2,2,0,0,0,0,0,7,
5/7/18,"PB, SZ",CC99,PRUSER,Prunus serotina,3,2,0,0,0,0,0,,
5/7/18,"PB, SZ",CC99,PARQUI,Parthenocissus quinquefolia,1,2,0,0,0,0,0,,
5/7/18,"PB, SZ",CC99,ARITRI,Arisaema triphyllum,3,2,0,0,0,0,0,,
5/7/18,"PB, SZ",CC99,CIRLUC,Circaea lutetiana ,3,2,0,0,0,0,0,,
5/7/18,"PB, SZ",CC99,SYMDRU,Symphyotrichum drummondii,1,2,0,0,0,0,0,,
5/7/18,"PB, SZ",CC99,Quercus sp.,Quercus sp.,1,2,0,0,0,0,0,,
5/7/18,"PB, SZ",CC99,Unk. forb,Unk. Forb,1,2,0,0,0,0,0,flagged   ,
5/7/18,"PB, SZ",CC99,Bidens sp.,Bidens sp.,1,2,0,0,0,0,0,,
5/10/18,"JLL, WS",D113,ALLPET,Alliaria petiolata,1,2,0,0,0,0,0,,
5/10/18,"JLL, WS",D113,Menispermum sp.,Menispermum sp.,1,2,0,0,0,0,0,non-native,
5/10/18,"JLL, WS",D113,ARITRI,Arisaema triphyllum,2,2,0,0,0,0,6,,
5/10/18,"JLL, WS",D113,Convovulus sp.,Convovulus sp.,8,3,0,0,0,0,0,,
5/10/18,"JLL, WS",D113,LONTAT,Lonicera tatarica,8,3,0,0,0,0,0,,
5/10/18,"JLL, WS",D113,Helianthus sp.,Helianthus sp.,2,2,0,0,0,0,0,,
5/10/18,"JLL, WS",D113,RUBOCC,Rubus occidentalis,1,2,0,0,0,0,0,,
5/10/18,"JLL, WS",D113,GEUCAN,Geum canadense,1,2,0,0,0,0,0,,
5/10/18,"JLL, WS",D113,Hydrophyllum sp.,Hydrophyllum sp.,1,2,0,0,0,0,0,,
5/10/18,"JLL, WS",D113,AMBARE,Ambrosia artemisiifolia ,1,2,0,0,0,0,0,,
5/10/18,"JLL, WS",D113,CIRARV,Cirsium arvense,1,2,0,0,0,0,0,,
5/3/18,"WO, SZ",D117,ERYALB,Erythronium albidum,10,3,0,0,0,0,6,,
5/3/18,"WO, SZ",D117,LONMAA,Lonicera maackii,5,3,0,0,0,0,0,,
5/3/18,"WO, SZ",D117,Impatiens sp.,Impatiens sp.,2,2,0,0,0,0,0,,
5/3/18,"WO, SZ",D117,SYMSHO,Symphyotrichum shortii,2,2,0,0,0,0,0,,
5/3/18,"WO, SZ",D117,POLBIF,Polygonatum biflorum,2,2,0,0,0,0,0,,
5/3/18,"WO, SZ",D117,GEUCAN,Geum canadense,2,2,0,0,0,0,0,,
5/1/18,"WO, SZ",D123,FLOPRO,Floerkea proserpinacoides,25,4,0,0,3,0,4,,
5/1/18,"WO, SZ",D123,GEUCAN,Geum canadense,2,2,0,0,0,0,0,,
5/1/18,"WO, SZ",D123,SYMLAT,Symphyotrichum lateriflorum,2,2,0,0,0,0,0,,
5/1/18,"WO, SZ",D123,TOXRAD,Toxicodendron radicans,6,3,0,0,0,0,0,,
5/1/18,"WO, SZ",D123,SOLALT,Solidago altissima,3,2,0,0,0,0,0,,
5/1/18,"WO, SZ",D123,ELYHYS,Elymus hystrix,2,2,0,0,0,0,0,,
5/1/18,"WO, SZ",D123,Impatiens sp.,Impatiens sp.,2,2,0,0,0,0,0,,
5/1/18,"WO, SZ",D125,SYMSHO,Symphyotrichum shortii,10,3,0,0,0,0,5,,
5/1/18,"WO, SZ",D125,TAROFF,Taraxacum officinale,10,3,0,0,0,0,0,,
5/1/18,"WO, SZ",D125,GALTRF,Galium triflorum,5,3,0,0,0,0,0,,
5/1/18,"WO, SZ",D125,FRAVIR,Fragaria virginiana,2,2,0,0,0,0,0,,
5/1/18,"WO, SZ",D125,SOLALT,Solidago altissima,5,3,0,0,0,0,0,,
5/1/18,"WO, SZ",D125,GEUCAN,Geum canadense,4,2,0,0,0,0,0,,
5/1/18,"WO, SZ",D125,GERMAC,Geranium maculatum,2,2,0,0,0,0,0,,
5/1/18,"WO, SZ",D125,ERYALB,Erythronium albidum,6,3,0,0,0,0,0,,
5/1/18,"WO, SZ",D125,ALLCAN,Allium canadense,2,2,0,0,0,0,0,,
5/1/18,"WO, SZ",D125,CARCON,Cardamine concatenata,6,3,0,0,0,0,0,,
5/1/18,"WO, SZ",D125,RUBHIS,Rubus hispidus,3,2,0,0,0,0,0,,
5/2/18,"WS, JLL",D134,RHACAT,Rhamnus cathartica,1,2,0,0,3,0,6,,
5/2/18,"WS, JLL",D134,Unknown,Unknown,1,2,0,0,0,0,0,Opposite leaves - hairy,
5/2/18,"WS, JLL",D134,CLAVIR,Claytonia virginica,1,2,0,0,0,0,0,,
5/7/18,"PB, SZ",DD100,FLOPRO,Floerkea proserpinacoides,40,4,0,0,0,0,4,,
5/7/18,"PB, SZ",DD100,EUPRUG,Eupatorium rugosum,2,2,0,0,0,0,0,,
5/7/18,"PB, SZ",DD100,SYMLAT,Symphyotrichum lateriflorum,7,3,0,0,0,0,0,,
5/7/18,"PB, SZ",DD100,ARITRI,Arisaema triphyllum,3,2,0,0,0,0,0,,
5/7/18,"PB, SZ",DD100,Impatiens sp.,Impatiens sp.,2,2,0,0,0,0,0,,
5/7/18,"PB, SZ",DD100,HACVIR,Hackelia virginiana,3,2,0,0,0,0,0,,
5/7/18,"PB, SZ",DD100,GALTRF,Galium triflorum,2,2,0,0,0,0,0,,
5/7/18,"PB, SZ",DD100,ALLPET,Alliaria petiolata,1,2,0,0,0,0,0,,
5/7/18,"PB, SZ",DD100,GEUCAN,Geum canadense,1,2,0,0,0,0,0,,
5/7/18,"PB, SZ",DD100,LACCAN,Lactuca canadensis,2,2,0,0,0,0,0,,
5/7/18,"PB, SZ",DD100,CIRLUC,Circaea lutetiana,3,2,0,0,0,0,0,,
5/3/18,"WS, JLL",DD112,TRIREC,Trillium recurvatum,15,3,0,0,0,0,7,,
5/3/18,"WS, JLL",DD112,CIRLUC,Circaea lutetiana  ,7,3,0,0,0,0,0,,
5/3/18,"WS, JLL",DD112,SMIRAC,Smilacina racemosa,2,2,0,0,0,0,0,,
5/3/18,"WS, JLL",DD112,Symphyotrichum sp.,Symphyotrichum sp.,1,2,0,0,0,0,0,,
5/3/18,"WS, JLL",DD114,ALLPET,Alliaria petiolata,1,2,0,0,0,0,7,,
5/3/18,"WS, JLL",DD114,ERYALB,Erythronium albidum,1,2,0,0,0,0,0,,
5/3/18,"WS, JLL",DD115,PODPEL,Podophyllum peltatum ,2,2,0,0,2,0,6,,
5/18/18,"PB, WO",DD130,RANHIS,Ranunculus hispidus,15,3,0,0,0,0,6,,
5/18/18,"PB, WO",DD130,SAMCAN,Sambucus canadensis,4,2,0,0,0,0,0,,
5/18/18,"PB, WO",DD130,AMBTRI,Ambrosia trifida,5,3,0,0,0,0,0,,
5/18/18,"PB, WO",DD130,LAPCAN,Laportea canadensis,2,2,0,0,0,0,0,,
5/18/18,"PB, WO",DD130,ROSMUL,Rosa multiflora,3,2,0,0,0,0,0,,
5/18/18,"PB, WO",DD130,VITRIP,Vitis riparia,2,2,0,0,0,0,0,,
5/9/18,"BS, SML",DD145,CIRLUC,Circaea lutetiana ,2,2,0,2,0,2,6,,
5/9/18,"BS, SML",DD145,ALLPET,Alliaria petiolata,1,2,0,0,0,0,0,,
5/9/18,"BS, SML",DD145,TAROFF,Taraxacum officinale,1,2,0,0,0,0,0,,
5/9/18,"BS, SML",DD145,Cirsium sp.,Cirsium sp.,1,2,0,0,0,0,0,,
5/9/18,"BS, SML",DD145,Bidens sp.,Bidens sp.,1,2,0,0,0,0,0,,
5/9/18,"BS, SML",DD145,PRUSER,Prunus serotina ,3,2,0,0,0,0,0,,
5/9/18,"BS, SML",DD145,TRIREC,Trillium recurvatum,1,2,0,0,0,0,0,,
5/9/18,"BS, SML",DD145,Morus sp.,Morus sp.,1,2,0,0,0,0,0,,
5/9/18,"BS, SML",DD145,Lonicera sp.,Lonicera sp.,1,2,0,0,0,0,0,,
5/9/18,"BS, SML",DD148,VITRIP,Vitis riparia,2,2,0,0,0,0,7,,
5/9/18,"BS, SML",DD148,RHACAT,Rhamnus cathartica,1,2,0,0,0,0,0,,
5/9/18,"BS, SML",DD148,Lonicera sp.,Lonicera sp.,1,2,0,0,0,0,0,,
5/9/18,"BS, SML",DD148,Unk. Grass,Unk. Grass,1,2,0,0,0,0,0,,
5/9/18,"BS, SML",DD148,Rosa sp.,Rosa sp.,1,2,0,0,0,0,0,,
5/8/18,"MO, PB",DD83,CLAVIR,Claytonia virginica,15,3,0,0,0,0,6,,
